,,,,,,,,,,,
00322,Closed,40,0,INTEGRAL CALCULUS & ORD. DIFF EQUATION [R],R,-,,,,,
00323,Closed,40,0,INTEGRAL CALCULUS & ORD. DIFF EQUATION [S],S,-,,,,,
00324,Closed,40,0,INTEGRAL CALCULUS & ORD. DIFF EQUATION [T],T,-,,,,,
00325,Closed,40,0,INTEGRAL CALCULUS & ORD. DIFF EQUATION [U],U,-,,,,,
00326,Closed,40,0,INTEGRAL CALCULUS & ORD. DIFF EQUATION [V],V,-,,,,,
00327,Open,40,37,"LINEAR ALGEBRA, COMPLEX VARIABLE, LAPLACE TRANSFORMATION & FOURIER ANALYSIS [A]",A,-,Theory,Sunday,11:00 AM,12:30 PM,1124
00327,Open,40,37,"LINEAR ALGEBRA, COMPLEX VARIABLE, LAPLACE TRANSFORMATION & FOURIER ANALYSIS [A]",A,-,Theory,Tuesday,11:00 AM,12:30 PM,1124
00328,Open,40,40,"LINEAR ALGEBRA, COMPLEX VARIABLE, LAPLACE TRANSFORMATION & FOURIER ANALYSIS [B]",B,-,Theory,Monday,12:30 PM,2:00 PM,1124
00328,Open,40,40,"LINEAR ALGEBRA, COMPLEX VARIABLE, LAPLACE TRANSFORMATION & FOURIER ANALYSIS [B]",B,-,Theory,Wednesday,12:30 PM,2:00 PM,1124
00329,Open,40,37,MATHEMATICAL METHODS OF ENGINEERING [A],A,-,Theory,Sunday,8:00 AM,9:30 AM,1122
00329,Open,40,37,MATHEMATICAL METHODS OF ENGINEERING [A],A,-,Theory,Tuesday,8:00 AM,9:30 AM,1122
00330,Open,40,37,MATHEMATICAL METHODS OF ENGINEERING [B],B,-,Theory,Monday,8:00 AM,9:30 AM,1122
00330,Open,40,37,MATHEMATICAL METHODS OF ENGINEERING [B],B,-,Theory,Wednesday,8:00 AM,9:30 AM,1122
00331,Open,40,37,MATHEMATICAL METHODS OF ENGINEERING [C],C,-,Theory,Sunday,9:30 AM,11:00 AM,1122
00331,Open,40,37,MATHEMATICAL METHODS OF ENGINEERING [C],C,-,Theory,Tuesday,9:30 AM,11:00 AM,1122
00332,Open,40,39,MATHEMATICAL METHODS OF ENGINEERING [D],D,-,Theory,Monday,9:30 AM,11:00 AM,1122
00332,Open,40,39,MATHEMATICAL METHODS OF ENGINEERING [D],D,-,Theory,Wednesday,9:30 AM,11:00 AM,1122
00333,Open,40,39,MATHEMATICAL METHODS OF ENGINEERING [E],E,-,Theory,Sunday,11:00 AM,12:30 PM,1122
00333,Open,40,39,MATHEMATICAL METHODS OF ENGINEERING [E],E,-,Theory,Tuesday,11:00 AM,12:30 PM,1122
00334,Open,40,40,MATHEMATICAL METHODS OF ENGINEERING [F],F,-,Theory,Monday,11:00 AM,12:30 PM,1122
00334,Open,40,40,MATHEMATICAL METHODS OF ENGINEERING [F],F,-,Theory,Wednesday,11:00 AM,12:30 PM,1122
00335,Open,40,40,MATHEMATICAL METHODS OF ENGINEERING [G],G,-,Theory,Sunday,12:30 PM,2:00 PM,1122
00335,Open,40,40,MATHEMATICAL METHODS OF ENGINEERING [G],G,-,Theory,Tuesday,12:30 PM,2:00 PM,1122
00336,Open,40,39,MATHEMATICAL METHODS OF ENGINEERING [H],H,-,Theory,Monday,12:30 PM,2:00 PM,1122
00336,Open,40,39,MATHEMATICAL METHODS OF ENGINEERING [H],H,-,Theory,Wednesday,12:30 PM,2:00 PM,1122
00337,Open,40,37,MATHEMATICAL METHODS OF ENGINEERING [I],I,-,Theory,Sunday,2:00 PM,3:30 PM,1122
00337,Open,40,37,MATHEMATICAL METHODS OF ENGINEERING [I],I,-,Theory,Tuesday,2:00 PM,3:30 PM,1122
00338,Open,40,37,MATHEMATICAL METHODS OF ENGINEERING [J],J,-,Theory,Monday,2:00 PM,3:30 PM,1122
00338,Open,40,37,MATHEMATICAL METHODS OF ENGINEERING [J],J,-,Theory,Wednesday,2:00 PM,3:30 PM,1122
00339,Open,40,40,MATHEMATICAL METHODS OF ENGINEERING [K],K,-,Theory,Monday,11:00 AM,12:30 PM,1124
00339,Open,40,40,MATHEMATICAL METHODS OF ENGINEERING [K],K,-,Theory,Wednesday,11:00 AM,12:30 PM,1124
00340,Open,40,37,MATHEMATICAL METHODS OF ENGINEERING [L],L,-,Theory,Sunday,11:00 AM,12:30 PM,5111
00340,Open,40,37,MATHEMATICAL METHODS OF ENGINEERING [L],L,-,Theory,Tuesday,11:00 AM,12:30 PM,5111
00341,Reserved,40,0,MATHEMATICAL METHODS OF ENGINEERING [M],M,-,Theory,Monday,9:30 AM,11:00 AM,1124
00341,Reserved,40,0,MATHEMATICAL METHODS OF ENGINEERING [M],M,-,Theory,Wednesday,9:30 AM,11:00 AM,1124
00342,Reserved,40,0,MATHEMATICAL METHODS OF ENGINEERING [N],N,-,Theory,Sunday,3:30 PM,5:00 PM,1124
00342,Reserved,40,0,MATHEMATICAL METHODS OF ENGINEERING [N],N,-,Theory,Tuesday,3:30 PM,5:00 PM,1124
00343,Open,40,29,MATHEMATICAL METHODS OF ENGINEERING [O],O,-,Theory,Sunday,3:30 PM,5:00 PM,2116
00343,Open,40,29,MATHEMATICAL METHODS OF ENGINEERING [O],O,-,Theory,Tuesday,3:30 PM,5:00 PM,2116
00344,Open,40,22,MATHEMATICAL METHODS OF ENGINEERING [P],P,-,Theory,Monday,3:30 PM,5:00 PM,5106
00344,Open,40,22,MATHEMATICAL METHODS OF ENGINEERING [P],P,-,Theory,Wednesday,3:30 PM,5:00 PM,5106
00345,Open,40,39,"MATRICES, VECTORS, FOURIER ANALYSIS [A]",A,-,Theory,Sunday,8:00 AM,9:30 AM,1121
00345,Open,40,39,"MATRICES, VECTORS, FOURIER ANALYSIS [A]",A,-,Theory,Tuesday,8:00 AM,9:30 AM,1121
00346,Open,40,39,"MATRICES, VECTORS, FOURIER ANALYSIS [B]",B,-,Theory,Monday,8:00 AM,9:30 AM,1121
00346,Open,40,39,"MATRICES, VECTORS, FOURIER ANALYSIS [B]",B,-,Theory,Wednesday,8:00 AM,9:30 AM,1121
00347,Open,40,40,"MATRICES, VECTORS, FOURIER ANALYSIS [C]",C,-,Theory,Sunday,9:30 AM,11:00 AM,1121
00347,Open,40,40,"MATRICES, VECTORS, FOURIER ANALYSIS [C]",C,-,Theory,Tuesday,9:30 AM,11:00 AM,1121
00348,Open,40,40,"MATRICES, VECTORS, FOURIER ANALYSIS [D]",D,-,Theory,Monday,9:30 AM,11:00 AM,1121
00348,Open,40,40,"MATRICES, VECTORS, FOURIER ANALYSIS [D]",D,-,Theory,Wednesday,9:30 AM,11:00 AM,1121
00349,Open,40,39,"MATRICES, VECTORS, FOURIER ANALYSIS [E]",E,-,Theory,Sunday,11:00 AM,12:30 PM,1121
00349,Open,40,39,"MATRICES, VECTORS, FOURIER ANALYSIS [E]",E,-,Theory,Tuesday,11:00 AM,12:30 PM,1121
00350,Open,40,40,"MATRICES, VECTORS, FOURIER ANALYSIS [F]",F,-,Theory,Monday,11:00 AM,12:30 PM,1121
00350,Open,40,40,"MATRICES, VECTORS, FOURIER ANALYSIS [F]",F,-,Theory,Wednesday,11:00 AM,12:30 PM,1121
00351,Open,40,40,"MATRICES, VECTORS, FOURIER ANALYSIS [G]",G,-,Theory,Sunday,12:30 PM,2:00 PM,1121
00351,Open,40,40,"MATRICES, VECTORS, FOURIER ANALYSIS [G]",G,-,Theory,Tuesday,12:30 PM,2:00 PM,1121
00352,Open,40,40,"MATRICES, VECTORS, FOURIER ANALYSIS [H]",H,-,Theory,Monday,12:30 PM,2:00 PM,1121
00352,Open,40,40,"MATRICES, VECTORS, FOURIER ANALYSIS [H]",H,-,Theory,Wednesday,12:30 PM,2:00 PM,1121
00353,Open,40,40,"MATRICES, VECTORS, FOURIER ANALYSIS [I]",I,-,Theory,Sunday,2:00 PM,3:30 PM,1121
00353,Open,40,40,"MATRICES, VECTORS, FOURIER ANALYSIS [I]",I,-,Theory,Tuesday,2:00 PM,3:30 PM,1121
00354,Open,40,40,"MATRICES, VECTORS, FOURIER ANALYSIS [J]",J,-,Theory,Monday,2:00 PM,3:30 PM,1121
00354,Open,40,40,"MATRICES, VECTORS, FOURIER ANALYSIS [J]",J,-,Theory,Wednesday,2:00 PM,3:30 PM,1121
00355,Open,40,37,"MATRICES, VECTORS, FOURIER ANALYSIS [K]",K,-,Theory,Sunday,3:30 PM,5:00 PM,1121
00355,Open,40,37,"MATRICES, VECTORS, FOURIER ANALYSIS [K]",K,-,Theory,Tuesday,3:30 PM,5:00 PM,1121
00356,Open,40,33,"MATRICES, VECTORS, FOURIER ANALYSIS [L]",L,-,Theory,Monday,3:30 PM,5:00 PM,1121
00356,Open,40,33,"MATRICES, VECTORS, FOURIER ANALYSIS [L]",L,-,Theory,Wednesday,3:30 PM,5:00 PM,1121
00357,Open,40,38,"MATRICES, VECTORS, FOURIER ANALYSIS [M]",M,-,Theory,Monday,12:30 PM,2:00 PM,3108
00357,Open,40,38,"MATRICES, VECTORS, FOURIER ANALYSIS [M]",M,-,Theory,Wednesday,12:30 PM,2:00 PM,3108
00358,Open,40,39,"MATRICES, VECTORS, FOURIER ANALYSIS [N]",N,-,Theory,Sunday,12:30 PM,2:00 PM,1114
00358,Open,40,39,"MATRICES, VECTORS, FOURIER ANALYSIS [N]",N,-,Theory,Tuesday,12:30 PM,2:00 PM,1114
00359,Open,40,40,STATISTICS AND PROBABILITY [A],A,-,Theory,Sunday,8:00 AM,9:30 AM,1123
00359,Open,40,40,STATISTICS AND PROBABILITY [A],A,-,Theory,Tuesday,8:00 AM,9:30 AM,1123
00360,Open,40,37,STATISTICS AND PROBABILITY [B],B,-,Theory,Monday,8:00 AM,9:30 AM,1123
00360,Open,40,37,STATISTICS AND PROBABILITY [B],B,-,Theory,Wednesday,8:00 AM,9:30 AM,1123
00361,Open,40,40,STATISTICS AND PROBABILITY [C],C,-,Theory,Sunday,9:30 AM,11:00 AM,1123
00361,Open,40,40,STATISTICS AND PROBABILITY [C],C,-,Theory,Tuesday,9:30 AM,11:00 AM,1123
00362,Open,40,40,STATISTICS AND PROBABILITY [D],D,-,Theory,Monday,9:30 AM,11:00 AM,1123
00362,Open,40,40,STATISTICS AND PROBABILITY [D],D,-,Theory,Wednesday,9:30 AM,11:00 AM,1123
00363,Open,40,40,STATISTICS AND PROBABILITY [E],E,-,Theory,Sunday,11:00 AM,12:30 PM,1123
00363,Open,40,40,STATISTICS AND PROBABILITY [E],E,-,Theory,Tuesday,11:00 AM,12:30 PM,1123
00364,Open,40,40,STATISTICS AND PROBABILITY [F],F,-,Theory,Monday,11:00 AM,12:30 PM,1123
00364,Open,40,40,STATISTICS AND PROBABILITY [F],F,-,Theory,Wednesday,11:00 AM,12:30 PM,1123
00365,Open,40,39,STATISTICS AND PROBABILITY [G],G,-,Theory,Sunday,12:30 PM,2:00 PM,1123
00365,Open,40,39,STATISTICS AND PROBABILITY [G],G,-,Theory,Tuesday,12:30 PM,2:00 PM,1123
00366,Open,40,40,STATISTICS AND PROBABILITY [H],H,-,Theory,Monday,12:30 PM,2:00 PM,1123
00366,Open,40,40,STATISTICS AND PROBABILITY [H],H,-,Theory,Wednesday,12:30 PM,2:00 PM,1123
00367,Open,40,40,STATISTICS AND PROBABILITY [I],I,-,Theory,Sunday,2:00 PM,3:30 PM,1123
00367,Open,40,40,STATISTICS AND PROBABILITY [I],I,-,Theory,Tuesday,2:00 PM,3:30 PM,1123
00368,Open,40,38,STATISTICS AND PROBABILITY [J],J,-,Theory,Monday,2:00 PM,3:30 PM,1123
00368,Open,40,38,STATISTICS AND PROBABILITY [J],J,-,Theory,Wednesday,2:00 PM,3:30 PM,1123
00369,Open,40,39,STATISTICS AND PROBABILITY [K],K,-,Theory,Monday,2:00 PM,3:30 PM,1124
00369,Open,40,39,STATISTICS AND PROBABILITY [K],K,-,Theory,Wednesday,2:00 PM,3:30 PM,1124
00370,Reserved,40,0,STATISTICS AND PROBABILITY [L],L,-,Theory,Monday,2:00 PM,3:30 PM,6106
00370,Reserved,40,0,STATISTICS AND PROBABILITY [L],L,-,Theory,Wednesday,2:00 PM,3:30 PM,6106
00371,Reserved,40,0,STATISTICS AND PROBABILITY [M],M,-,Theory,Sunday,2:00 PM,3:30 PM,5106
00371,Reserved,40,0,STATISTICS AND PROBABILITY [M],M,-,Theory,Tuesday,2:00 PM,3:30 PM,5106
00372,Open,40,5,REMEDIAL MATHEMATICS (N0N-CREDIT) [A],A,-,Theory,Thursday,9:00 AM,12:00 PM,1124
00373,Open,40,40,PHYSICS 2 [A],A,-,Theory,Sunday,8:00 AM,9:30 AM,5107
00373,Open,40,40,PHYSICS 2 [A],A,-,Theory,Tuesday,8:00 AM,9:30 AM,5107
00374,Open,40,40,PHYSICS 2 [B],B,-,Theory,Monday,8:00 AM,9:30 AM,5107
00374,Open,40,40,PHYSICS 2 [B],B,-,Theory,Wednesday,8:00 AM,9:30 AM,5107
00375,Open,40,40,PHYSICS 2 [C],C,-,Theory,Sunday,9:30 AM,11:00 AM,5107
00375,Open,40,40,PHYSICS 2 [C],C,-,Theory,Tuesday,9:30 AM,11:00 AM,5107
00376,Open,40,40,PHYSICS 2 [D],D,-,Theory,Monday,9:30 AM,11:00 AM,5107
00376,Open,40,40,PHYSICS 2 [D],D,-,Theory,Wednesday,9:30 AM,11:00 AM,5107
00377,Open,40,40,PHYSICS 2 [E],E,-,Theory,Sunday,11:00 AM,12:30 PM,5107
00377,Open,40,40,PHYSICS 2 [E],E,-,Theory,Tuesday,11:00 AM,12:30 PM,5107
00378,Open,40,40,PHYSICS 2 [F],F,-,Theory,Monday,11:00 AM,12:30 PM,5107
00378,Open,40,40,PHYSICS 2 [F],F,-,Theory,Wednesday,11:00 AM,12:30 PM,5107
00379,Open,40,40,PHYSICS 2 [G],G,-,Theory,Sunday,12:30 PM,2:00 PM,5107
00379,Open,40,40,PHYSICS 2 [G],G,-,Theory,Tuesday,12:30 PM,2:00 PM,5107
00380,Open,40,40,PHYSICS 2 [H],H,-,Theory,Monday,12:30 PM,2:00 PM,5107
00380,Open,40,40,PHYSICS 2 [H],H,-,Theory,Wednesday,12:30 PM,2:00 PM,5107
00381,Open,40,40,PHYSICS 2 [I],I,-,Theory,Sunday,2:00 PM,3:30 PM,5107
00381,Open,40,40,PHYSICS 2 [I],I,-,Theory,Tuesday,2:00 PM,3:30 PM,5107
00382,Open,40,40,PHYSICS 2 [J],J,-,Theory,Monday,2:00 PM,3:30 PM,5107
00382,Open,40,40,PHYSICS 2 [J],J,-,Theory,Wednesday,2:00 PM,3:30 PM,5107
00383,Open,40,40,PHYSICS 2 [K],K,-,Theory,Sunday,3:30 PM,5:00 PM,5107
00383,Open,40,40,PHYSICS 2 [K],K,-,Theory,Tuesday,3:30 PM,5:00 PM,5107
00384,Open,40,39,PHYSICS 2 [L],L,-,Theory,Sunday,9:30 AM,11:00 AM,5115
00384,Open,40,39,PHYSICS 2 [L],L,-,Theory,Tuesday,9:30 AM,11:00 AM,5115
00385,Open,40,39,MODERN PHYSICS [A],A,-,Theory,Sunday,8:00 AM,9:30 AM,6112
00385,Open,40,39,MODERN PHYSICS [A],A,-,Theory,Tuesday,8:00 AM,9:30 AM,6112
00386,Open,40,38,MODERN PHYSICS [B],B,-,Theory,Monday,11:00 AM,12:30 PM,6112
00386,Open,40,38,MODERN PHYSICS [B],B,-,Theory,Wednesday,11:00 AM,12:30 PM,6112
00387,Open,40,40,MODERN PHYSICS [C],C,-,Theory,Sunday,11:00 AM,12:30 PM,6112
00387,Open,40,40,MODERN PHYSICS [C],C,-,Theory,Tuesday,11:00 AM,12:30 PM,6112
00388,Open,40,40,MODERN PHYSICS [D],D,-,Theory,Monday,2:00 PM,3:30 PM,6112
00388,Open,40,40,MODERN PHYSICS [D],D,-,Theory,Wednesday,2:00 PM,3:30 PM,6112
00389,Open,40,39,MODERN PHYSICS [E],E,-,Theory,Sunday,2:00 PM,3:30 PM,6112
00389,Open,40,39,MODERN PHYSICS [E],E,-,Theory,Tuesday,2:00 PM,3:30 PM,6112
00390,Open,40,39,MODERN PHYSICS [F],F,-,Theory,Monday,3:30 PM,5:00 PM,6112
00390,Open,40,39,MODERN PHYSICS [F],F,-,Theory,Wednesday,3:30 PM,5:00 PM,6112
00391,Open,40,17,MODERN PHYSICS [G],G,-,Theory,Sunday,3:30 PM,5:00 PM,6112
00391,Open,40,17,MODERN PHYSICS [G],G,-,Theory,Tuesday,3:30 PM,5:00 PM,6112
00392,Reserved,40,0,MODERN PHYSICS [H],H,-,Theory,Monday,8:00 AM,9:30 AM,6112
00392,Reserved,40,0,MODERN PHYSICS [H],H,-,Theory,Wednesday,8:00 AM,9:30 AM,6112
00393,Open,45,42,PHYSICS 2 LAB [A],A,-,Lab,Sunday,8:00 AM,11:00 AM,6105
00394,Open,45,43,PHYSICS 2 LAB [B],B,-,Lab,Monday,11:00 AM,2:00 PM,6105
00395,Open,45,42,PHYSICS 2 LAB [C],C,-,Lab,Tuesday,2:00 PM,5:00 PM,6105
00396,Open,45,42,PHYSICS 2 LAB [D],D,-,Lab,Wednesday,8:00 AM,11:00 AM,6105
00397,Open,45,42,PHYSICS 2 LAB [E],E,-,Lab,Thursday,11:00 AM,2:00 PM,6105
00398,Open,45,43,PHYSICS 2 LAB [F],F,-,Lab,Sunday,2:00 PM,5:00 PM,6105
00399,Open,45,42,PHYSICS 2 LAB [G],G,-,Lab,Monday,8:00 AM,11:00 AM,6105
00400,Open,45,42,PHYSICS 2 LAB [H],H,-,Lab,Tuesday,11:00 AM,2:00 PM,6105
00401,Open,45,42,PHYSICS 2 LAB [I],I,-,Lab,Wednesday,2:00 PM,5:00 PM,6105
00402,Open,45,37,PHYSICS 2 LAB [J],J,-,Lab,Thursday,8:00 AM,11:00 AM,6105
00403,Open,45,45,PHYSICS 2 LAB [K],K,-,Lab,Sunday,11:00 AM,2:00 PM,6105
00404,Open,45,42,PHYSICS 2 LAB [L],L,-,Lab,Monday,2:00 PM,5:00 PM,6105
00405,Reserved,40,0,PHYSICS 2 LAB [M],M,-,Lab,Tuesday,8:00 AM,11:00 AM,6105
00406,Open,45,45,PHYSICS 2 LAB [N],N,-,Lab,Wednesday,11:00 AM,2:00 PM,6105
00407,Reserved,40,0,PHYSICS 2 LAB [O],O,-,Lab,Thursday,2:00 PM,5:00 PM,6105
00408,Open,40,40,ENGINEERING MANAGEMENT [A],A,-,Theory,Monday,8:00 AM,9:30 AM,1102
00408,Open,40,40,ENGINEERING MANAGEMENT [A],A,-,Theory,Wednesday,8:00 AM,9:30 AM,1102
00409,Open,40,40,ENGINEERING MANAGEMENT [B],B,-,Theory,Sunday,8:00 AM,9:30 AM,1102
00409,Open,40,40,ENGINEERING MANAGEMENT [B],B,-,Theory,Tuesday,8:00 AM,9:30 AM,1102
00410,Open,40,40,ENGINEERING MANAGEMENT [C],C,-,Theory,Monday,9:30 AM,11:00 AM,1102
00410,Open,40,40,ENGINEERING MANAGEMENT [C],C,-,Theory,Wednesday,9:30 AM,11:00 AM,1102
00411,Open,40,38,ENGINEERING MANAGEMENT [D],D,-,Theory,Sunday,9:30 AM,11:00 AM,1102
00411,Open,40,38,ENGINEERING MANAGEMENT [D],D,-,Theory,Tuesday,9:30 AM,11:00 AM,1102
00412,Open,40,40,ENGINEERING MANAGEMENT [E],E,-,Theory,Monday,11:00 AM,12:30 PM,1102
00412,Open,40,40,ENGINEERING MANAGEMENT [E],E,-,Theory,Wednesday,11:00 AM,12:30 PM,1102
00413,Open,40,40,ENGINEERING MANAGEMENT [F],F,-,Theory,Sunday,11:00 AM,12:30 PM,1102
00413,Open,40,40,ENGINEERING MANAGEMENT [F],F,-,Theory,Tuesday,11:00 AM,12:30 PM,1102
00414,Open,40,40,ENGINEERING MANAGEMENT [G],G,-,Theory,Monday,12:30 PM,2:00 PM,1102
00414,Open,40,40,ENGINEERING MANAGEMENT [G],G,-,Theory,Wednesday,12:30 PM,2:00 PM,1102
00415,Open,40,39,ENGINEERING MANAGEMENT [H],H,-,Theory,Sunday,12:30 PM,2:00 PM,1102
00415,Open,40,39,ENGINEERING MANAGEMENT [H],H,-,Theory,Tuesday,12:30 PM,2:00 PM,1102
00416,Open,40,39,ENGINEERING MANAGEMENT [I],I,-,Theory,Monday,2:00 PM,3:30 PM,1102
00416,Open,40,39,ENGINEERING MANAGEMENT [I],I,-,Theory,Wednesday,2:00 PM,3:30 PM,1102
00417,Open,40,40,ENGINEERING MANAGEMENT [J],J,-,Theory,Sunday,2:00 PM,3:30 PM,1102
00417,Open,40,40,ENGINEERING MANAGEMENT [J],J,-,Theory,Tuesday,2:00 PM,3:30 PM,1102
00418,Open,40,37,ENGINEERING MANAGEMENT [K],K,-,Theory,Monday,3:30 PM,5:00 PM,1102
00418,Open,40,37,ENGINEERING MANAGEMENT [K],K,-,Theory,Wednesday,3:30 PM,5:00 PM,1102
00419,Reserved,40,0,ENGINEERING MANAGEMENT [L],L,-,Theory,Sunday,3:30 PM,5:00 PM,1102
00419,Reserved,40,0,ENGINEERING MANAGEMENT [L],L,-,Theory,Tuesday,3:30 PM,5:00 PM,1102
00420,Open,40,40,PRINCIPLES OF ACCOUNTING [A],A,-,Theory,Monday,8:00 AM,9:30 AM,1101
00420,Open,40,40,PRINCIPLES OF ACCOUNTING [A],A,-,Theory,Wednesday,8:00 AM,9:30 AM,1101
00421,Open,40,40,PRINCIPLES OF ACCOUNTING [B],B,-,Theory,Sunday,8:00 AM,9:30 AM,1101
00421,Open,40,40,PRINCIPLES OF ACCOUNTING [B],B,-,Theory,Tuesday,8:00 AM,9:30 AM,1101
00422,Open,40,40,PRINCIPLES OF ACCOUNTING [C],C,-,Theory,Monday,9:30 AM,11:00 AM,1101
00422,Open,40,40,PRINCIPLES OF ACCOUNTING [C],C,-,Theory,Wednesday,9:30 AM,11:00 AM,1101
00423,Open,40,40,PRINCIPLES OF ACCOUNTING [D],D,-,Theory,Sunday,9:30 AM,11:00 AM,1101
00423,Open,40,40,PRINCIPLES OF ACCOUNTING [D],D,-,Theory,Tuesday,9:30 AM,11:00 AM,1101
00424,Open,40,40,PRINCIPLES OF ACCOUNTING [E],E,-,Theory,Monday,11:00 AM,12:30 PM,1101
00424,Open,40,40,PRINCIPLES OF ACCOUNTING [E],E,-,Theory,Wednesday,11:00 AM,12:30 PM,1101
00425,Open,40,40,PRINCIPLES OF ACCOUNTING [F],F,-,Theory,Sunday,11:00 AM,12:30 PM,1101
00425,Open,40,40,PRINCIPLES OF ACCOUNTING [F],F,-,Theory,Tuesday,11:00 AM,12:30 PM,1101
00426,Open,40,40,PRINCIPLES OF ACCOUNTING [G],G,-,Theory,Monday,12:30 PM,2:00 PM,1101
00426,Open,40,40,PRINCIPLES OF ACCOUNTING [G],G,-,Theory,Wednesday,12:30 PM,2:00 PM,1101
00427,Open,40,40,PRINCIPLES OF ACCOUNTING [H],H,-,Theory,Sunday,12:30 PM,2:00 PM,1101
00427,Open,40,40,PRINCIPLES OF ACCOUNTING [H],H,-,Theory,Tuesday,12:30 PM,2:00 PM,1101
00428,Open,40,39,PRINCIPLES OF ACCOUNTING [I],I,-,Theory,Monday,2:00 PM,3:30 PM,1101
00428,Open,40,39,PRINCIPLES OF ACCOUNTING [I],I,-,Theory,Wednesday,2:00 PM,3:30 PM,1101
00429,Open,40,40,PRINCIPLES OF ACCOUNTING [J],J,-,Theory,Sunday,2:00 PM,3:30 PM,1101
00429,Open,40,40,PRINCIPLES OF ACCOUNTING [J],J,-,Theory,Tuesday,2:00 PM,3:30 PM,1101
00430,Open,40,38,PRINCIPLES OF ACCOUNTING [K],K,-,Theory,Monday,3:30 PM,5:00 PM,1101
00430,Open,40,38,PRINCIPLES OF ACCOUNTING [K],K,-,Theory,Wednesday,3:30 PM,5:00 PM,1101
00431,Open,40,40,PRINCIPLES OF ACCOUNTING [L],L,-,Theory,Sunday,3:30 PM,5:00 PM,1101
00431,Open,40,40,PRINCIPLES OF ACCOUNTING [L],L,-,Theory,Tuesday,3:30 PM,5:00 PM,1101
00432,Open,40,39,PRINCIPLES OF ACCOUNTING [M],M,-,Theory,Monday,8:00 AM,9:30 AM,1112
00432,Open,40,39,PRINCIPLES OF ACCOUNTING [M],M,-,Theory,Wednesday,8:00 AM,9:30 AM,1112
00433,Reserved,40,0,PRINCIPLES OF ACCOUNTING [N],N,-,Theory,Monday,3:30 PM,5:00 PM,1113
00433,Reserved,40,0,PRINCIPLES OF ACCOUNTING [N],N,-,Theory,Wednesday,3:30 PM,5:00 PM,1113
00434,Open,40,39,PRINCIPLES OF ACCOUNTING [O],O,-,Theory,Sunday,2:00 PM,3:30 PM,1112
00434,Open,40,39,PRINCIPLES OF ACCOUNTING [O],O,-,Theory,Tuesday,2:00 PM,3:30 PM,1112
00435,Open,40,40,BASICS IN NATURAL SCIENCE [A],A,-,Theory,Sunday,2:00 PM,3:30 PM,1116
00435,Open,40,40,BASICS IN NATURAL SCIENCE [A],A,-,Theory,Tuesday,2:00 PM,3:30 PM,1116
00436,Open,40,37,BASICS IN NATURAL SCIENCE [B],B,-,Theory,Monday,8:00 AM,9:30 AM,1108
00436,Open,40,37,BASICS IN NATURAL SCIENCE [B],B,-,Theory,Wednesday,8:00 AM,9:30 AM,1108
00437,Open,40,37,BASICS IN NATURAL SCIENCE [C],C,-,Theory,Sunday,9:30 AM,11:00 AM,1108
00437,Open,40,37,BASICS IN NATURAL SCIENCE [C],C,-,Theory,Tuesday,9:30 AM,11:00 AM,1108
00438,Open,40,37,BASICS IN NATURAL SCIENCE [D],D,-,Theory,Monday,11:00 AM,12:30 PM,1108
00438,Open,40,37,BASICS IN NATURAL SCIENCE [D],D,-,Theory,Wednesday,11:00 AM,12:30 PM,1108
00439,Open,40,24,BUSINESS MATH 1 [A],A,-,Theory,Sunday,3:30 PM,5:00 PM,1117
00439,Open,40,24,BUSINESS MATH 1 [A],A,-,Theory,Tuesday,3:30 PM,5:00 PM,1117
00440,Reserved,40,0,BUSINESS MATH 1 [B],B,-,Theory,Monday,2:00 PM,3:30 PM,1104
00440,Reserved,40,0,BUSINESS MATH 1 [B],B,-,Theory,Wednesday,2:00 PM,3:30 PM,1104
00441,Open,40,40,BUSINESS MATH 2 [A],A,-,Theory,Monday,2:00 PM,3:30 PM,1113
00441,Open,40,40,BUSINESS MATH 2 [A],A,-,Theory,Wednesday,2:00 PM,3:30 PM,1113
00442,Open,40,40,BUSINESS MATH 2 [B],B,-,Theory,Sunday,3:30 PM,5:00 PM,1113
00442,Open,40,40,BUSINESS MATH 2 [B],B,-,Theory,Tuesday,3:30 PM,5:00 PM,1113
00443,Open,40,40,BUSINESS MATH 2 [C],C,-,Theory,Monday,12:30 PM,2:00 PM,1103
00443,Open,40,40,BUSINESS MATH 2 [C],C,-,Theory,Wednesday,12:30 PM,2:00 PM,1103
00444,Open,40,39,BUSINESS MATH 2 [D],D,-,Theory,Sunday,8:00 AM,9:30 AM,1113
00444,Open,40,39,BUSINESS MATH 2 [D],D,-,Theory,Tuesday,8:00 AM,9:30 AM,1113
00445,Open,40,39,BUSINESS MATH 2 [E],E,-,Theory,Sunday,11:00 AM,12:30 PM,1114
00445,Open,40,39,BUSINESS MATH 2 [E],E,-,Theory,Tuesday,11:00 AM,12:30 PM,1114
00446,Open,40,39,BUSINESS MATH 2 [F],F,-,Theory,Monday,9:30 AM,11:00 AM,1120
00446,Open,40,39,BUSINESS MATH 2 [F],F,-,Theory,Wednesday,9:30 AM,11:00 AM,1120
00447,Open,40,40,BUSINESS STATISTICS [A],A,-,Theory,Monday,2:00 PM,3:30 PM,1107
00447,Open,40,40,BUSINESS STATISTICS [A],A,-,Theory,Wednesday,2:00 PM,3:30 PM,1107
